GeoID,Sex,Cancer,Years,PopTot,Cases,AAIR,LCI,UCI,W_PopTot,W_Cases,W_AAIR,W_LCI,W_UCI,B_PopTot,B_Cases,B_AAIR,B_LCI,B_UCI,H_PopTot,H_Cases,H_AAIR,H_LCI,H_UCI,API_PopTot,API_Cases,API_AAIR,API_LCI,API_UCI,AIAN_PopTot,AIAN_Cases,AIAN_AAIR,AIAN_LCI,AIAN_UCI,GeoName,GeoType
A9103za,Both,NHL,01yr,64186,,,,,19381,,,,,10551,,,,,18218,,,,,15814,,,,,222,,,,,Middlesex 7,Zone
A9103za,Female,NHL,01yr,31280,,,,,9553,,,,,4943,,,,,9099,,,,,7601,,,,,84,,,,,Middlesex 7,Zone
A9103za,Male,NHL,01yr,32906,,,,,9828,,,,,5608,,,,,9119,,,,,8213,,,,,139,,,,,Middlesex 7,Zone
A9104za,Both,NHL,01yr,62383,18,19.6,11.5,32.6,50421,16,20.0,11.2,34.8,1832,,,,,5914,,,,,4177,,,,,38,,,,,Morris 6,Zone
A9104za,Female,NHL,01yr,31229,,,,,25222,,,,,922,,,,,2807,,,,,2259,,,,,19,,,,,Morris 6,Zone
A9104za,Male,NHL,01yr,31153,,,,,25199,,,,,910,,,,,3108,,,,,1918,,,,,19,,,,,Morris 6,Zone
A9105za,Both,NHL,01yr,57587,,,,,2710,,,,,38948,,,,,14189,,,,,1516,,,,,223,,,,,Other Essex 2,Zone
A9105za,Female,NHL,01yr,30715,,,,,1455,,,,,21850,,,,,6468,,,,,828,,,,,115,,,,,Other Essex 2,Zone
A9105za,Male,NHL,01yr,26872,,,,,1255,,,,,17099,,,,,7722,,,,,688,,,,,108,,,,,Other Essex 2,Zone
A9106za,Both,NHL,01yr,63135,24,23.6,15.0,36.2,46996,19,22.7,13.5,37.7,6251,,,,,4433,,,,,5361,,,,,94,,,,,Burlington 2,Zone
A9106za,Female,NHL,01yr,33134,,,,,24486,,,,,3549,,,,,2311,,,,,2736,,,,,52,,,,,Burlington 2,Zone
A9106za,Male,NHL,01yr,30001,,,,,22511,,,,,2701,,,,,2122,,,,,2625,,,,,41,,,,,Burlington 2,Zone
A9107za,Both,NHL,01yr,66688,,,,,37888,,,,,4692,,,,,9791,,,,,14220,,,,,96,,,,,Middlesex 10,Zone
A9107za,Female,NHL,01yr,33686,,,,,19427,,,,,2399,,,,,4743,,,,,7069,,,,,47,,,,,Middlesex 10,Zone
A9107za,Male,NHL,01yr,33002,,,,,18462,,,,,2293,,,,,5048,,,,,7151,,,,,49,,,,,Middlesex 10,Zone
A9108za,Both,NHL,01yr,57639,,,,,43673,,,,,1327,,,,,6086,,,,,6439,,,,,114,,,,,Bergen 1,Zone
A9108za,Female,NHL,01yr,29733,,,,,22606,,,,,703,,,,,3050,,,,,3325,,,,,49,,,,,Bergen 1,Zone
A9108za,Male,NHL,01yr,27906,,,,,21067,,,,,623,,,,,3036,,,,,3114,,,,,65,,,,,Bergen 1,Zone
A9109za,Both,NHL,01yr,58144,19,31.1,18.3,49.3,37798,17,37.9,21.4,62.7,8636,,,,,8161,,,,,3437,,,,,112,,,,,Camden 7,Zone
A9109za,Female,NHL,01yr,29436,,,,,19026,,,,,4562,,,,,3846,,,,,1943,,,,,57,,,,,Camden 7,Zone
A9109za,Male,NHL,01yr,28708,,,,,18772,,,,,4073,,,,,4315,,,,,1494,,,,,55,,,,,Camden 7,Zone
A9110za,Both,NHL,01yr,67058,27,28.5,18.3,43.0,51011,26,33.7,21.2,52.0,1311,,,,,7949,,,,,6747,,,,,40,,,,,Bergen 15,Zone
A9110za,Female,NHL,01yr,33986,,,,,25748,,,,,657,,,,,4036,,,,,3524,,,,,21,,,,,Bergen 15,Zone
A9110za,Male,NHL,01yr,33072,18,42.1,24.2,69.3,25263,18,52.3,29.6,87.2,654,,,,,3913,,,,,3222,,,,,19,,,,,Bergen 15,Zone
A9111za,Both,NHL,01yr,62637,,,,,43699,,,,,2902,,,,,9527,,,,,6403,,,,,106,,,,,Hudson 3,Zone
A9111za,Female,NHL,01yr,30849,,,,,20994,,,,,1371,,,,,5088,,,,,3345,,,,,52,,,,,Hudson 3,Zone
A9111za,Male,NHL,01yr,31788,,,,,22705,,,,,1531,,,,,4439,,,,,3059,,,,,53,,,,,Hudson 3,Zone
A9112za,Both,NHL,01yr,59464,,,,,20913,,,,,13384,,,,,19063,,,,,5887,,,,,217,,,,,Bergen 4,Zone
A9112za,Female,NHL,01yr,30623,,,,,10501,,,,,7142,,,,,9623,,,,,3208,,,,,149,,,,,Bergen 4,Zone
A9112za,Male,NHL,01yr,28841,,,,,10412,,,,,6242,,,,,9440,,,,,2680,,,,,67,,,,,Bergen 4,Zone
A9113za,Both,NHL,01yr,57382,18,26.2,15.3,42.0,22524,,,,,7116,,,,,24181,,,,,3453,,,,,107,,,,,Passaic 6,Zone
A9113za,Female,NHL,01yr,29600,,,,,11414,,,,,3931,,,,,12501,,,,,1698,,,,,56,,,,,Passaic 6,Zone
A9113za,Male,NHL,01yr,27782,,,,,11110,,,,,3186,,,,,11680,,,,,1755,,,,,51,,,,,Passaic 6,Zone
A9114za,Both,NHL,01yr,65544,,,,,14673,,,,,2023,,,,,42836,,,,,5920,,,,,91,,,,,Hudson 9,Zone
A9114za,Female,NHL,01yr,33365,,,,,7593,,,,,884,,,,,21649,,,,,3192,,,,,47,,,,,Hudson 9,Zone
A9114za,Male,NHL,01yr,32179,,,,,7080,,,,,1139,,,,,21188,,,,,2728,,,,,44,,,,,Hudson 9,Zone
A9115za,Both,NHL,01yr,54523,,,,,28272,,,,,12516,,,,,12302,,,,,1294,,,,,140,,,,,Monmouth 7,Zone
A9115za,Female,NHL,01yr,28238,,,,,14360,,,,,6992,,,,,6137,,,,,659,,,,,91,,,,,Monmouth 7,Zone
A9115za,Male,NHL,01yr,26285,,,,,13912,,,,,5524,,,,,6165,,,,,634,,,,,50,,,,,Monmouth 7,Zone
A9116za,Both,NHL,01yr,63959,18,18.8,10.6,31.8,54681,16,18.5,9.7,33.1,1774,,,,,4494,,,,,2923,,,,,87,,,,,Hunterdon 1,Zone
A9116za,Female,NHL,01yr,32264,,,,,27417,,,,,984,,,,,2367,,,,,1453,,,,,43,,,,,Hunterdon 1,Zone
A9116za,Male,NHL,01yr,31695,,,,,27265,,,,,791,,,,,2127,,,,,1469,,,,,44,,,,,Hunterdon 1,Zone
A9117za,Both,NHL,01yr,61342,,,,,5168,,,,,45318,,,,,9384,,,,,1266,,,,,204,,,,,Newark 4,Zone
A9117za,Female,NHL,01yr,32859,,,,,2690,,,,,24684,,,,,4769,,,,,591,,,,,126,,,,,Newark 4,Zone
A9117za,Male,NHL,01yr,28483,,,,,2479,,,,,20634,,,,,4615,,,,,676,,,,,79,,,,,Newark 4,Zone
A9118za,Both,NHL,01yr,70921,28,28.4,18.5,42.3,46767,18,22.4,12.8,38.0,4448,,,,,11709,,,,,7914,,,,,83,,,,,Morris 4,Zone
A9118za,Female,NHL,01yr,35450,,,,,23460,,,,,2267,,,,,5470,,,,,4205,,,,,48,,,,,Morris 4,Zone
A9118za,Male,NHL,01yr,35471,,,,,23307,,,,,2181,,,,,6239,,,,,3709,,,,,35,,,,,Morris 4,Zone
A9119za,Both,NHL,01yr,64602,,,,,2592,,,,,52133,,,,,8496,,,,,1214,,,,,166,,,,,Other Essex 3,Zone
A9119za,Female,NHL,01yr,33948,,,,,1341,,,,,27991,,,,,3849,,,,,681,,,,,87,,,,,Other Essex 3,Zone
A9119za,Male,NHL,01yr,30653,,,,,1252,,,,,24142,,,,,4647,,,,,533,,,,,80,,,,,Other Essex 3,Zone
A9120za,Both,NHL,01yr,60735,,,,,13553,,,,,20297,,,,,18615,,,,,8030,,,,,240,,,,,Hudson 5,Zone
A9120za,Female,NHL,01yr,31736,,,,,6365,,,,,11308,,,,,9653,,,,,4268,,,,,142,,,,,Hudson 5,Zone
A9120za,Male,NHL,01yr,28999,,,,,7188,,,,,8989,,,,,8962,,,,,3762,,,,,98,,,,,Hudson 5,Zone
A9121za,Both,NHL,01yr,57587,,,,,5903,,,,,23692,,,,,24845,,,,,2958,,,,,189,,,,,Newark 2,Zone
A9121za,Female,NHL,01yr,28602,,,,,2338,,,,,12365,,,,,12361,,,,,1436,,,,,101,,,,,Newark 2,Zone
A9121za,Male,NHL,01yr,28985,,,,,3565,,,,,11327,,,,,12483,,,,,1522,,,,,88,,,,,Newark 2,Zone
A9122za,Both,NHL,01yr,53851,,,,,45395,,,,,2968,,,,,2920,,,,,2503,,,,,65,,,,,Burlington 8,Zone
A9122za,Female,NHL,01yr,27705,,,,,23251,,,,,1660,,,,,1415,,,,,1347,,,,,33,,,,,Burlington 8,Zone
A9122za,Male,NHL,01yr,26145,,,,,22145,,,,,1308,,,,,1505,,,,,1156,,,,,32,,,,,Burlington 8,Zone
A9123za,Both,NHL,01yr,62692,,,,,38161,,,,,11785,,,,,6166,,,,,6434,,,,,146,,,,,Burlington 3,Zone
A9123za,Female,NHL,01yr,32527,,,,,19602,,,,,6324,,,,,3008,,,,,3534,,,,,59,,,,,Burlington 3,Zone
A9123za,Male,NHL,01yr,30165,,,,,18559,,,,,5461,,,,,3158,,,,,2901,,,,,87,,,,,Burlington 3,Zone
A9124za,Both,NHL,01yr,60463,,,,,12898,,,,,4384,,,,,23601,,,,,19458,,,,,122,,,,,Bergen 5,Zone
A9124za,Female,NHL,01yr,30018,,,,,6267,,,,,2263,,,,,11257,,,,,10164,,,,,65,,,,,Bergen 5,Zone
A9124za,Male,NHL,01yr,30445,,,,,6631,,,,,2120,,,,,12344,,,,,9294,,,,,57,,,,,Bergen 5,Zone
A9125za,Both,NHL,01yr,64156,23,15.5,9.1,26.3,53714,22,16.7,9.3,29.9,2730,,,,,5466,,,,,2146,,,,,99,,,,,Ocean 6,Zone
A9125za,Female,NHL,01yr,34304,,,,,28984,,,,,1272,,,,,2829,,,,,1171,,,,,47,,,,,Ocean 6,Zone
A9125za,Male,NHL,01yr,29851,,,,,24730,,,,,1458,,,,,2637,,,,,975,,,,,52,,,,,Ocean 6,Zone
A9126za,Both,NHL,01yr,62220,,,,,6785,,,,,27250,,,,,14097,,,,,13760,,,,,328,,,,,Hudson 6,Zone
A9126za,Female,NHL,01yr,33002,,,,,3336,,,,,14827,,,,,7472,,,,,7218,,,,,148,,,,,Hudson 6,Zone
A9126za,Male,NHL,01yr,29219,,,,,3448,,,,,12422,,,,,6626,,,,,6542,,,,,180,,,,,Hudson 6,Zone
A9127za,Both,NHL,01yr,61575,16,21.5,12.1,35.8,22922,,,,,3603,,,,,29107,,,,,5840,,,,,103,,,,,Hudson 8,Zone
A9127za,Female,NHL,01yr,29778,,,,,11615,,,,,1269,,,,,13962,,,,,2873,,,,,60,,,,,Hudson 8,Zone
A9127za,Male,NHL,01yr,31796,,,,,11307,,,,,2334,,,,,15145,,,,,2967,,,,,43,,,,,Hudson 8,Zone
A9128za,Both,NHL,01yr,60904,20,32.7,19.5,51.7,19056,,,,,9591,,,,,9781,,,,,22306,,,,,169,,,,,Middlesex 9,Zone
A9128za,Female,NHL,01yr,30647,,,,,9622,,,,,4979,,,,,4911,,,,,11041,,,,,94,,,,,Middlesex 9,Zone
A9128za,Male,NHL,01yr,30257,,,,,9434,,,,,4612,,,,,4870,,,,,11265,,,,,75,,,,,Middlesex 9,Zone
A9129za,Both,NHL,01yr,62267,22,25.1,15.6,39.2,51085,17,22.0,12.7,36.9,1281,,,,,5535,,,,,4307,,,,,59,,,,,Bergen 13,Zone
A9129za,Female,NHL,01yr,31426,,,,,25708,,,,,603,,,,,2836,,,,,2248,,,,,31,,,,,Bergen 13,Zone
A9129za,Male,NHL,01yr,30841,,,,,25377,,,,,678,,,,,2699,,,,,2059,,,,,28,,,,,Bergen 13,Zone
A9130za,Both,NHL,01yr,71911,24,20.8,13.1,32.1,64097,22,19.8,12.3,31.5,1309,,,,,5319,,,,,1114,,,,,71,,,,,Ocean 7,Zone
A9130za,Female,NHL,01yr,36574,,,,,32731,,,,,592,,,,,2633,,,,,581,,,,,36,,,,,Ocean 7,Zone
A9130za,Male,NHL,01yr,35337,,,,,31366,,,,,716,,,,,2686,,,,,533,,,,,35,,,,,Ocean 7,Zone
A9131za,Both,NHL,01yr,65160,18,23.5,13.7,38.0,33692,,,,,3240,,,,,20269,,,,,7849,,,,,110,,,,,Bergen 6,Zone
A9131za,Female,NHL,01yr,33164,,,,,16949,,,,,1752,,,,,10496,,,,,3921,,,,,46,,,,,Bergen 6,Zone
A9131za,Male,NHL,01yr,31996,,,,,16743,,,,,1488,,,,,9773,,,,,3928,,,,,64,,,,,Bergen 6,Zone
A9132za,Both,NHL,01yr,67242,,,,,26118,,,,,4676,,,,,8226,,,,,28009,,,,,213,,,,,Hudson 4,Zone
A9132za,Female,NHL,01yr,31832,,,,,11631,,,,,2277,,,,,4230,,,,,13589,,,,,105,,,,,Hudson 4,Zone
A9132za,Male,NHL,01yr,35410,,,,,14487,,,,,2399,,,,,3996,,,,,14420,,,,,108,,,,,Hudson 4,Zone
A9133za,Both,NHL,01yr,63272,,,,,48141,,,,,7743,,,,,4906,,,,,2349,,,,,134,,,,,Gloucester 5,Zone
A9133za,Female,NHL,01yr,31680,,,,,24297,,,,,3904,,,,,2172,,,,,1242,,,,,66,,,,,Gloucester 5,Zone
A9133za,Male,NHL,01yr,31592,,,,,23844,,,,,3839,,,,,2734,,,,,1107,,,,,68,,,,,Gloucester 5,Zone
A9134za,Both,NHL,01yr,60716,,,,,37785,,,,,2916,,,,,14818,,,,,5076,,,,,121,,,,,Passaic 2,Zone
A9134za,Female,NHL,01yr,31348,,,,,19576,,,,,1422,,,,,7602,,,,,2694,,,,,54,,,,,Passaic 2,Zone
A9134za,Male,NHL,01yr,29368,,,,,18209,,,,,1494,,,,,7216,,,,,2382,,,,,67,,,,,Passaic 2,Zone
A9135za,Both,NHL,01yr,65366,,,,,40227,,,,,6754,,,,,4837,,,,,13502,,,,,46,,,,,Other Essex 8,Zone
A9135za,Female,NHL,01yr,33170,,,,,20239,,,,,3658,,,,,2466,,,,,6783,,,,,25,,,,,Other Essex 8,Zone
A9135za,Male,NHL,01yr,32196,,,,,19988,,,,,3096,,,,,2371,,,,,6720,,,,,21,,,,,Other Essex 8,Zone
A9136za,Both,NHL,01yr,58682,,,,,14285,,,,,5647,,,,,36776,,,,,1895,,,,,79,,,,,Passaic 4,Zone
A9136za,Female,NHL,01yr,29536,,,,,6868,,,,,3032,,,,,18647,,,,,952,,,,,37,,,,,Passaic 4,Zone
A9136za,Male,NHL,01yr,29146,,,,,7417,,,,,2615,,,,,18129,,,,,943,,,,,42,,,,,Passaic 4,Zone
A9137za,Both,NHL,01yr,60317,18,22.6,13.1,37.0,46983,17,25.5,14.4,42.9,5722,,,,,4967,,,,,2535,,,,,110,,,,,Gloucester 2,Zone
A9137za,Female,NHL,01yr,30858,,,,,24036,,,,,2974,,,,,2490,,,,,1297,,,,,61,,,,,Gloucester 2,Zone
A9137za,Male,NHL,01yr,29458,,,,,22947,,,,,2748,,,,,2477,,,,,1238,,,,,48,,,,,Gloucester 2,Zone
A9138za,Both,NHL,01yr,63178,20,24.5,14.8,38.8,43808,18,28.0,16.2,46.3,2096,,,,,11192,,,,,6011,,,,,71,,,,,Morris 3,Zone
A9138za,Female,NHL,01yr,31880,,,,,21816,,,,,1047,,,,,5927,,,,,3065,,,,,25,,,,,Morris 3,Zone
A9138za,Male,NHL,01yr,31298,,,,,21992,,,,,1049,,,,,5265,,,,,2946,,,,,46,,,,,Morris 3,Zone
A9139za,Both,NHL,01yr,62564,16,15.7,8.8,27.0,54754,16,17.1,9.6,29.7,1281,,,,,4540,,,,,1927,,,,,61,,,,,Monmouth 1,Zone
A9139za,Female,NHL,01yr,31897,,,,,27936,,,,,579,,,,,2318,,,,,1038,,,,,26,,,,,Monmouth 1,Zone
A9139za,Male,NHL,01yr,30667,,,,,26818,,,,,703,,,,,2222,,,,,889,,,,,35,,,,,Monmouth 1,Zone
A9140za,Both,NHL,01yr,53441,,,,,40649,,,,,2930,,,,,6886,,,,,2913,,,,,62,,,,,Monmouth 2,Zone
A9140za,Female,NHL,01yr,27408,,,,,20824,,,,,1468,,,,,3513,,,,,1569,,,,,34,,,,,Monmouth 2,Zone
A9140za,Male,NHL,01yr,26033,,,,,19825,,,,,1463,,,,,3373,,,,,1343,,,,,28,,,,,Monmouth 2,Zone
A9141za,Both,NHL,01yr,65846,,,,,52458,,,,,1823,,,,,7468,,,,,4048,,,,,49,,,,,Hunterdon 2,Zone
A9141za,Female,NHL,01yr,33535,,,,,26736,,,,,955,,,,,3666,,,,,2149,,,,,29,,,,,Hunterdon 2,Zone
A9141za,Male,NHL,01yr,32311,,,,,25721,,,,,867,,,,,3802,,,,,1900,,,,,20,,,,,Hunterdon 2,Zone
A9142za,Both,NHL,01yr,75005,19,18.4,10.7,30.0,60310,19,21.6,12.3,35.9,2121,,,,,10269,,,,,2209,,,,,96,,,,,Sussex 2,Zone
A9142za,Female,NHL,01yr,37458,,,,,30249,,,,,1025,,,,,4924,,,,,1206,,,,,55,,,,,Sussex 2,Zone
A9142za,Male,NHL,01yr,37547,,,,,30062,,,,,1096,,,,,5346,,,,,1003,,,,,41,,,,,Sussex 2,Zone
A9143za,Both,NHL,01yr,68517,,,,,23274,,,,,11549,,,,,25632,,,,,7929,,,,,133,,,,,Bergen 14,Zone
A9143za,Female,NHL,01yr,35451,,,,,11976,,,,,6258,,,,,12940,,,,,4204,,,,,74,,,,,Bergen 14,Zone
A9143za,Male,NHL,01yr,33065,,,,,11298,,,,,5291,,,,,12692,,,,,3725,,,,,59,,,,,Bergen 14,Zone
A9144za,Both,NHL,01yr,70153,,,,,35829,,,,,4354,,,,,13325,,,,,16541,,,,,104,,,,,Somerset 1,Zone
A9144za,Female,NHL,01yr,35528,,,,,18265,,,,,2152,,,,,6667,,,,,8403,,,,,42,,,,,Somerset 1,Zone
A9144za,Male,NHL,01yr,34624,,,,,17564,,,,,2202,,,,,6659,,,,,8137,,,,,62,,,,,Somerset 1,Zone
A9145za,Both,NHL,01yr,65585,25,18.7,12.0,29.3,53678,22,18.7,11.5,31.0,2910,,,,,7714,,,,,1235,,,,,47,,,,,Ocean 3,Zone
A9145za,Female,NHL,01yr,34303,,,,,28324,,,,,1547,,,,,3717,,,,,691,,,,,24,,,,,Ocean 3,Zone
A9145za,Male,NHL,01yr,31282,,,,,25355,,,,,1363,,,,,3997,,,,,544,,,,,22,,,,,Ocean 3,Zone
A9146za,Both,NHL,01yr,50811,,,,,20210,,,,,11180,,,,,18382,,,,,469,,,,,570,,,,,Cumberland 2,Zone
A9146za,Female,NHL,01yr,23887,,,,,10299,,,,,4927,,,,,8158,,,,,228,,,,,274,,,,,Cumberland 2,Zone
A9146za,Male,NHL,01yr,26924,,,,,9911,,,,,6253,,,,,10224,,,,,241,,,,,295,,,,,Cumberland 2,Zone
A9147za,Both,NHL,01yr,62138,18,23.9,13.9,38.7,18124,,,,,23308,,,,,16004,,,,,4600,,,,,102,,,,,Union 3,Zone
A9147za,Female,NHL,01yr,32175,,,,,9073,,,,,12622,,,,,7976,,,,,2436,,,,,68,,,,,Union 3,Zone
A9147za,Male,NHL,01yr,29963,,,,,9051,,,,,10686,,,,,8029,,,,,2164,,,,,34,,,,,Union 3,Zone
A9148za,Both,NHL,01yr,65571,33,28.3,17.8,43.5,55459,31,28.6,17.2,45.7,1888,,,,,6849,,,,,1305,,,,,70,,,,,Ocean 8,Zone
A9148za,Female,NHL,01yr,34564,16,26.3,12.6,50.0,29579,,,,,881,,,,,3341,,,,,721,,,,,41,,,,,Ocean 8,Zone
A9148za,Male,NHL,01yr,31007,17,31.2,16.4,55.5,25880,16,33.4,16.3,63.0,1007,,,,,3508,,,,,584,,,,,29,,,,,Ocean 8,Zone
B0118za,Both,NHL,01yr,95405,32,17.6,11.3,27.0,82016,31,18.6,11.5,29.5,4325,,,,,7754,,,,,1132,,,,,178,,,,,Cape May,Zone
B0118za,Female,NHL,01yr,49013,,,,,42454,,,,,2096,,,,,3747,,,,,626,,,,,90,,,,,Cape May,Zone
B0118za,Male,NHL,01yr,46392,19,23.2,12.5,40.6,39562,19,25.9,13.4,47.0,2229,,,,,4007,,,,,506,,,,,88,,,,,Cape May,Zone
B0146za,Both,NHL,01yr,65157,,,,,47376,,,,,9411,,,,,7249,,,,,878,,,,,243,,,,,Salem,Zone
B0146za,Female,NHL,01yr,33072,,,,,24151,,,,,4948,,,,,3378,,,,,470,,,,,125,,,,,Salem,Zone
B0146za,Male,NHL,01yr,32085,,,,,23225,,,,,4463,,,,,3871,,,,,408,,,,,118,,,,,Salem,Zone
US,Both,NHL,01yr,139031157,29379,18.1,17.9,18.3,68141703,19094,19.3,19.0,19.6,17128980,2321,13.4,12.9,14.0,38694635,5210,17.1,16.6,17.6,14244465,2221,14.0,13.4,14.6,821374,117,12.4,10.2,14.9,United States,Nationwide
US,Female,NHL,01yr,70068865,13232,15.2,14.9,15.5,34225599,8463,16.1,15.7,16.4,8873415,1085,11.4,10.7,12.1,19187685,2429,15.1,14.5,15.7,7362436,1017,11.6,10.9,12.4,419730,53,10.7,7.9,14.1,United States,Nationwide
US,Male,NHL,01yr,68962292,16147,21.5,21.2,21.9,33916104,10631,23.0,22.5,23.5,8255565,1236,15.9,15.0,16.9,19506950,2781,19.4,18.7,20.2,6882029,1204,16.9,15.9,17.9,401644,64,14.3,11.0,18.5,United States,Nationwide
34,Both,Oral,01yr,9260817,1329,11.0,10.4,11.6,4942217,962,12.2,11.4,13.1,1253631,122,8.5,7.0,10.2,2063865,127,6.8,5.6,8.1,982782,101,9.4,7.7,11.5,18322,,,,,New Jersey,State
34,Female,Oral,01yr,4704672,396,6.3,5.6,6.9,2507858,286,7.0,6.2,8.0,658083,31,3.8,2.6,5.5,1028459,44,4.5,3.2,6.1,500828,32,5.8,4.0,8.3,9444,,,,,New Jersey,State
34,Male,Oral,01yr,4556145,933,16.4,15.4,17.6,2434359,676,18.1,16.7,19.6,595548,91,15.3,12.1,19.0,1035406,83,9.2,7.3,11.6,481954,69,13.4,10.4,17.0,8878,,,,,New Jersey,State
34001,Both,Oral,01yr,275382,46,10.9,7.9,14.8,154365,31,9.8,6.7,14.7,41962,,,,,55537,,,,,22811,,,,,707,,,,,Atlantic County,County
34001,Female,Oral,01yr,141224,,,,,79005,,,,,22435,,,,,27636,,,,,11812,,,,,336,,,,,Atlantic County,County
34001,Male,Oral,01yr,134158,35,17.5,12.0,24.9,75360,26,17.5,11.4,27.2,19527,,,,,27901,,,,,10999,,,,,371,,,,,Atlantic County,County
34003,Both,Oral,01yr,953540,130,10.0,8.3,12.0,509982,101,12.3,9.8,15.2,57380,,,,,216296,,,,,168569,,,,,1313,,,,,Bergen County,County
34003,Female,Oral,01yr,486192,47,6.6,4.8,9.0,257976,38,8.6,5.8,12.5,29937,,,,,109572,,,,,87992,,,,,715,,,,,Bergen County,County
34003,Male,Oral,01yr,467348,83,13.7,10.9,17.1,252006,63,16.0,12.2,20.9,27443,,,,,106724,,,,,80577,,,,,598,,,,,Bergen County,County
34005,Both,Oral,01yr,466101,61,9.3,7.1,12.2,304731,48,10.0,7.2,13.6,86102,,,,,44638,,,,,29549,,,,,1081,,,,,Burlington County,County
34005,Female,Oral,01yr,236164,17,4.9,2.8,8.2,154506,,,,,44057,,,,,21704,,,,,15349,,,,,548,,,,,Burlington County,County
34005,Male,Oral,01yr,229937,44,14.5,10.5,19.8,150225,35,15.2,10.4,21.8,42045,,,,,22934,,,,,14200,,,,,533,,,,,Burlington County,County
34007,Both,Oral,01yr,524649,94,13.7,11.0,16.9,286678,65,13.5,10.4,17.6,103061,17,15.7,9.0,25.4,100492,,,,,33213,,,,,1205,,,,,Camden County,County
34007,Female,Oral,01yr,270629,23,6.7,4.2,10.2,146506,17,6.5,3.8,11.0,55218,,,,,51007,,,,,17272,,,,,626,,,,,Camden County,County
34007,Male,Oral,01yr,254020,71,22.3,17.3,28.5,140172,48,21.4,15.6,29.0,47843,,,,,49485,,,,,15941,,,,,579,,,,,Camden County,County
34009,Both,Oral,01yr,95405,23,12.1,7.2,19.9,82016,21,12.4,6.8,21.9,4325,,,,,7754,,,,,1132,,,,,178,,,,,Cape May County,County
34009,Female,Oral,01yr,49013,,,,,42454,,,,,2096,,,,,3747,,,,,626,,,,,90,,,,,Cape May County,County
34009,Male,Oral,01yr,46392,17,19.7,10.6,35.0,39562,16,21.0,10.4,39.8,2229,,,,,4007,,,,,506,,,,,88,,,,,Cape May County,County
34011,Both,Oral,01yr,151347,23,11.9,7.5,18.2,65307,18,15.8,9.1,26.9,28807,,,,,53867,,,,,2287,,,,,1079,,,,,Cumberland County,County
34011,Female,Oral,01yr,74676,,,,,33532,,,,,13257,,,,,26155,,,,,1180,,,,,552,,,,,Cumberland County,County
34011,Male,Oral,01yr,76671,,,,,31775,,,,,15550,,,,,27712,,,,,1107,,,,,527,,,,,Cumberland County,County
34013,Both,Oral,01yr,849724,90,9.0,7.2,11.2,253990,44,11.6,8.3,15.9,325932,25,6.5,4.2,9.7,211897,18,9.9,5.7,15.8,55623,,,,,2282,,,,,Essex County,County
34013,Female,Oral,01yr,436715,23,4.2,2.7,6.4,127823,,,,,173729,,,,,105052,,,,,28876,,,,,1235,,,,,Essex County,County
34013,Male,Oral,01yr,413009,67,14.7,11.3,18.8,126167,32,17.3,11.7,25.0,152203,17,11.1,6.3,18.1,106845,,,,,26747,,,,,1047,,,,,Essex County,County
34015,Both,Oral,01yr,306767,55,13.7,10.2,18.1,233901,51,15.8,11.6,21.2,35976,,,,,25379,,,,,10973,,,,,538,,,,,Gloucester County,County
34015,Female,Oral,01yr,156416,18,8.4,4.9,13.7,119005,17,9.7,5.5,16.2,18916,,,,,12562,,,,,5660,,,,,273,,,,,Gloucester County,County
34015,Male,Oral,01yr,150351,37,18.9,13.1,26.6,114896,34,21.6,14.6,31.1,17060,,,,,12817,,,,,5313,,,,,265,,,,,Gloucester County,County
34017,Both,Oral,01yr,702381,65,8.6,6.6,11.0,208737,30,12.1,8.1,17.5,84014,,,,,287071,16,5.2,3.0,8.6,120824,,,,,1735,,,,,Hudson County,County
34017,Female,Oral,01yr,351759,22,5.6,3.5,8.6,101175,,,,,43745,,,,,145555,,,,,60417,,,,,867,,,,,Hudson County,County
34017,Male,Oral,01yr,350622,43,12.0,8.6,16.3,107562,21,16.6,10.1,26.1,40269,,,,,141516,,,,,60407,,,,,868,,,,,Hudson County,County
34019,Both,Oral,01yr,129805,20,10.6,6.3,17.2,107139,17,11.2,6.1,19.1,3597,,,,,11962,,,,,6971,,,,,136,,,,,Hunterdon County,County
34019,Female,Oral,01yr,65799,,,,,54153,,,,,1939,,,,,6033,,,,,3602,,,,,72,,,,,Hunterdon County,County
34019,Male,Oral,01yr,64006,18,19.8,11.2,33.0,52986,,,,,1658,,,,,5929,,,,,3369,,,,,64,,,,,Hunterdon County,County
34021,Both,Oral,01yr,380779,66,14.2,10.9,18.2,170063,44,17.8,12.5,24.9,74180,,,,,86998,,,,,48779,,,,,759,,,,,Mercer County,County
34021,Female,Oral,01yr,192549,19,8.3,4.9,13.2,86727,17,14.8,7.9,25.6,39035,,,,,41724,,,,,24660,,,,,403,,,,,Mercer County,County
34021,Male,Oral,01yr,188230,47,20.5,14.9,27.5,83336,27,21.3,13.6,32.4,35145,,,,,45274,,,,,24119,,,,,356,,,,,Mercer County,County
34023,Both,Oral,01yr,861094,125,11.8,9.8,14.2,339613,70,12.2,9.3,15.8,93119,,,,,202244,17,9.9,5.6,16.0,223994,25,11.5,7.4,17.1,2124,,,,,Middlesex County,County
